Host Since;Host Response Rate;Is Superhost;Latitude;Longitude;Is Exact Location;Accomodates;Bathrooms;Bedrooms;Beds;Guests Included;Min Nights;Reviews;Overall Rating;Accuracy Rating;Cleanliness Rating;Checkin Rating;Communication Rating;Location Rating;Value Rating;Instant Bookable;Price;Host Response Time_a few days or more;Host Response Time_unknown;Host Response Time_within a day;Host Response Time_within a few hours;Host Response Time_within an hour;Property Type_Apartment;Property Type_Bed and breakfast;Property Type_Boat;Property Type_Boutique hotel;Property Type_Bungalow;Property Type_Condominium;Property Type_Guest suite;Property Type_Guesthouse;Property Type_Hostel;Property Type_Hotel;Property Type_House;Property Type_Loft;Property Type_Other;Property Type_Serviced apartment;Property Type_Townhouse;Room Type_Entire home/apt;Room Type_Private room;Room Type_Shared room;Neighborhood Group_Charlottenburg-Wilm.;Neighborhood Group_Friedrichshain-Kreuzberg;Neighborhood Group_Lichtenberg;Neighborhood Group_Marzahn - Hellersdorf;Neighborhood Group_Mitte;Neighborhood Group_Neuk̦lln;Neighborhood Group_Pankow;Neighborhood Group_Reinickendorf;Neighborhood Group_Spandau;Neighborhood Group_Steglitz - Zehlendorf;Neighborhood Group_Tempelhof - Sch̦neberg;Neighborhood Group_Treptow - K̦penick;Boy or Girl?_Boy;Boy or Girl?_Girl;Distance from barycenter
2098;;0.0;52.47536;13.33473;0.0;3.0;1.0;1.0;1.0;3.0;2.0;4;95.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.0804805778792458
2068;;0.0;52.49319000000001;13.4009;0.0;2.0;1.5;1.0;2.0;2.0;1.0;6;100.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.017935811381123674
887;;0.0;52.49732;13.28803;0.0;1.0;1.0;0.0;1.0;1.0;3.0;0;;;;;;;;0.0;69.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.12005371770694531
433;;0.0;52.53249;13.42689;0.0;2.0;1.0;1.0;1.0;1.0;2.0;7;83.0;10.0;9.0;9.0;9.0;10.0;9.0;0.0;20.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.029822470709225755
1931;100.0;1.0;52.49924;13.39546;1.0;5.0;2.0;4.0;3.0;4.0;7.0;1;80.0;8.0;8.0;10.0;8.0;10.0;8.0;1.0;228.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.016021812529678263
1768;;0.0;52.57117;13.394920000000004;0.0;3.0;1.0;1.0;1.0;1.0;1.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.062535076415805
1595;;0.0;52.5364;13.40049;0.0;2.0;1.0;1.0;1.0;2.0;2.0;11;98.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;65.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.027394259784266413
1795;;0.0;52.52712;13.40235;0.0;2.0;1.0;1.0;2.0;1.0;5.0;17;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;86.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.017954041245934336
1167;100.0;0.0;52.50307;13.3969;0.0;2.0;1.0;1.0;1.0;1.0;2.0;5;92.0;9.0;10.0;9.0;10.0;10.0;9.0;0.0;44.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.012543936707771017
983;100.0;0.0;52.48315;13.44;0.0;6.0;2.0;2.0;3.0;1.0;5.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;250.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.042150810725563086
1366;100.0;0.0;52.54167;13.3689;0.0;2.0;1.0;1.0;1.0;1.0;6.0;13;100.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;39.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.04993507676487006
2074;;0.0;52.48641;13.4356;0.0;1.0;1.0;1.0;1.0;1.0;5.0;20;95.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.03668251686808206
2424;83.0;1.0;52.41326;13.52321;1.0;1.0;1.5;1.0;1.0;1.0;1.0;228;98.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;24.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.15081591475722625
922;100.0;0.0;52.53031999999999;13.34254;0.0;1.0;1.0;1.0;1.0;2.0;3.0;27;88.0;9.0;9.0;9.0;10.0;10.0;9.0;0.0;17.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.06802121038636394
1993;;0.0;52.51688000000001;13.26362;0.0;3.0;1.0;1.0;1.0;1.0;5.0;0;;;;;;;;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.14397246438935124
388;;0.0;52.55371;13.42156;0.0;4.0;1.0;2.0;3.0;1.0;1.0;1;100.0;10.0;10.0;10.0;10.0;8.0;10.0;0.0;70.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.046036742881804295
1055;;0.0;52.49159000000001;13.39121;0.0;1.0;1.0;1.0;1.0;1.0;2.0;7;93.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;14.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.024454658674140806
2082;100.0;1.0;52.48605;13.42634;1.0;4.0;2.0;2.0;2.0;1.0;3.0;227;95.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;69.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.030439417356637896
1059;100.0;0.0;52.51991;13.46923;0.0;4.0;1.0;1.0;2.0;2.0;3.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;49.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.06261268266499369
514;100.0;1.0;52.49111;13.34937;1.0;3.0;1.0;1.0;2.0;1.0;3.0;58;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;120.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.061017451362068494
2469;100.0;0.0;52.506240000000005;13.303720000000002;0.0;6.0;1.0;2.0;4.0;4.0;4.0;8;99.0;9.0;10.0;10.0;9.0;10.0;10.0;0.0;99.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.10376752776290273
503;;0.0;52.52885;13.47205;0.0;2.0;1.0;1.0;2.0;1.0;4.0;16;98.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.06734862535502276
339;100.0;1.0;52.48735;13.40324;1.0;2.0;1.5;1.0;1.0;1.0;1.0;15;95.0;10.0;8.0;10.0;10.0;10.0;9.0;1.0;38.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.022932317604689854
1203;;0.0;52.486230000000006;13.396579999999998;0.0;4.0;1.0;2.0;2.0;1.0;9.0;3;100.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;120.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.026033170223089593
1651;100.0;0.0;52.48038000000001;13.43744;0.0;2.0;1.0;1.0;2.0;1.0;1.0;9;98.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;28.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.04209875213632373
1616;100.0;0.0;52.54876;13.38089;0.0;2.0;1.0;1.0;2.0;1.0;5.0;16;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;14.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.04705624676582166
682;90.0;0.0;52.43566;13.3874;0.0;6.0;1.0;2.0;6.0;1.0;2.0;0;;;;;;;;0.0;145.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.0768904448674453
1272;;0.0;52.54894;13.455729999999996;0.0;2.0;1.0;1.0;1.0;1.0;5.0;2;100.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.06211177321576485
1033;70.0;0.0;52.50736;13.45301;0.0;2.0;1.0;1.0;1.0;1.0;2.0;35;94.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.04565752511341044
2117;;0.0;52.4959;13.42623;0.0;4.0;1.0;1.0;2.0;2.0;4.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;190.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.023444267894760392
604;100.0;0.0;52.50963;13.31875;0.0;3.0;1.0;1.0;2.0;2.0;2.0;0;;;;;;;;0.0;100.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0886734506159317
1803;;0.0;52.54018000000001;13.40261;0.0;2.0;1.0;1.0;1.0;1.0;5.0;0;;;;;;;;0.0;26.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.030662525248616863
1526;;0.0;52.51046999999999;13.45422;0.0;2.0;1.0;1.0;1.0;1.0;1.0;19;100.0;10.0;10.0;9.0;10.0;10.0;10.0;0.0;70.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.04680045390705884
226;;0.0;52.5121;13.2903;0.0;2.0;1.0;0.0;1.0;1.0;1.0;0;;;;;;;;0.0;120.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.11714375260018947
1388;;0.0;52.479580000000006;13.42928;0.0;2.0;1.0;1.0;2.0;1.0;4.0;0;;;;;;;;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.03737488438560781
145;100.0;0.0;52.492090000000005;13.48776;0.0;1.0;1.0;1.0;1.0;1.0;5.0;10;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;45.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0.08228691206116333
676;50.0;0.0;52.49386;13.41558;0.0;1.0;1.5;1.0;1.0;1.0;3.0;11;94.0;10.0;10.0;9.0;9.0;10.0;9.0;0.0;23.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.017992771255900843
1698;;0.0;52.49075;13.41454;0.0;3.0;1.0;2.0;3.0;4.0;2.0;44;90.0;10.0;9.0;9.0;10.0;10.0;9.0;0.0;65.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.02042745199719065
1231;;0.0;52.50861999999999;13.46681;0.0;2.0;1.0;0.0;1.0;1.0;3.0;2;80.0;8.0;7.0;8.0;9.0;9.0;8.0;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.05940069365428587
2824;;0.0;52.49023000000001;13.41702;0.0;5.0;1.5;3.0;5.0;1.0;4.0;12;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;80.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.021884130424566963
1496;100.0;0.0;52.46798000000001;13.309079999999998;0.0;2.0;1.0;1.0;1.0;1.0;7.0;2;90.0;10.0;10.0;10.0;7.0;9.0;9.0;0.0;25.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.10690387403872743
1226;;0.0;52.48945;13.4292;0.0;2.0;1.0;2.0;3.0;1.0;9.0;12;94.0;9.0;9.0;10.0;10.0;9.0;10.0;0.0;90.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.029872046548273967
185;100.0;0.0;52.485490000000006;13.44793;0.0;2.0;1.0;1.0;1.0;1.0;5.0;3;93.0;10.0;9.0;9.0;10.0;9.0;9.0;0.0;75.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.0472921045451797
764;100.0;0.0;52.49866999999999;13.46333;0.0;4.0;1.0;1.0;1.0;2.0;2.0;106;95.0;10.0;10.0;9.0;10.0;9.0;9.0;0.0;55.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.057023205197257724
2405;;0.0;52.55096999999999;13.41107;0.0;4.0;1.0;2.0;2.0;2.0;4.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;80.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.041234015700789994
2124;100.0;0.0;52.48966;13.4506;0.0;2.0;1.0;1.0;2.0;1.0;1.0;21;94.0;10.0;9.0;9.0;10.0;8.0;9.0;0.0;53.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0.04768447205079784
1471;100.0;0.0;52.55386;13.39948;0.0;2.0;1.0;0.0;1.0;1.0;1.0;0;;;;;;;;0.0;39.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.0446742260417726
1031;100.0;0.0;52.53207;13.4068;0.0;2.0;1.0;1.0;1.0;2.0;2.0;137;98.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;58.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.022181173315399462
1462;100.0;0.0;52.49725999999999;13.37686;0.0;2.0;1.0;1.0;1.0;2.0;2.0;11;86.0;9.0;8.0;10.0;10.0;10.0;9.0;0.0;50.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.03307277178080339
2272;;0.0;52.49986;13.42768;0.0;2.0;1.5;1.0;1.0;1.0;2.0;11;89.0;9.0;8.0;9.0;9.0;10.0;9.0;0.0;38.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.022607457554750385
903;100.0;0.0;52.55091;13.42332;0.0;2.0;1.0;0.0;1.0;1.0;1.0;0;;;;;;;;0.0;39.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.043985586404296874
1472;100.0;0.0;52.51543;13.42434;0.0;1.0;1.0;0.0;1.0;1.0;25.0;10;96.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;39.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.017798623170373284
489;100.0;0.0;52.50353000000001;13.4107;0.0;2.0;1.0;1.0;1.0;1.0;2.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;54.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.0071613184068744645
1834;;0.0;52.50461;13.491079999999998;0.0;1.0;1.0;1.0;1.0;1.0;1.0;8;100.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;35.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0.08382388855342943
2793;;1.0;52.49384000000001;13.41979;1.0;4.0;1.5;1.0;4.0;1.0;2.0;63;95.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;85.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.02026789001742783
2784;100.0;0.0;52.51991;13.33056;0.0;2.0;1.0;1.0;1.0;1.0;3.0;7;100.0;10.0;10.0;9.0;10.0;10.0;10.0;0.0;55.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.07751242840020207
2370;100.0;1.0;52.53884;13.41771;1.0;4.0;1.0;2.0;2.0;2.0;1.0;48;91.0;10.0;9.0;10.0;10.0;10.0;9.0;1.0;105.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.030716203371213648
2505;100.0;0.0;52.54276;13.42294;0.0;4.0;2.0;2.0;2.0;4.0;3.0;19;98.0;9.0;10.0;10.0;10.0;10.0;10.0;0.0;150.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.03634163674470387
2246;100.0;0.0;52.47706;13.43651;0.0;4.0;1.0;2.0;2.0;2.0;1.0;128;94.0;10.0;8.0;10.0;10.0;9.0;9.0;0.0;47.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.04386749846802576
1105;89.0;0.0;52.44604;13.30624;0.0;1.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;0.0;60.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0.11964864958810938
614;;0.0;52.54209;13.41656;0.0;2.0;1.0;1.0;1.0;1.0;10.0;0;;;;;;;;0.0;53.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.033463949187921976
1019;100.0;0.0;52.45501999999999;13.41591;0.0;2.0;1.0;1.0;1.0;1.0;5.0;2;100.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;30.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.05552996512783888
1330;100.0;0.0;52.5345;13.415129999999998;0.0;4.0;1.0;1.0;2.0;1.0;2.0;8;89.0;9.0;9.0;10.0;9.0;9.0;8.0;0.0;65.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.025781316014492045
1656;;0.0;52.49984;13.4648;0.0;3.0;1.0;1.0;1.0;2.0;1.0;14;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;70.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.05825177798764559
1444;;0.0;52.54588;13.419620000000002;0.0;2.0;1.0;1.0;1.0;1.0;6.0;11;89.0;9.0;9.0;9.0;8.0;10.0;8.0;0.0;94.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0379934244443168
1102;;0.0;52.49736;13.385279999999998;0.0;2.0;1.0;1.0;1.0;1.0;5.0;3;93.0;9.0;9.0;10.0;10.0;9.0;10.0;0.0;46.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.025446127559745256
948;;0.0;52.48705999999999;13.37905;0.0;1.0;1.0;1.0;1.0;1.0;4.0;1;;;;;;;;0.0;450.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.036422311777603876
1526;100.0;1.0;52.49535;13.42383;1.0;2.0;1.0;1.0;1.0;1.0;10.0;66;98.0;10.0;9.0;10.0;10.0;10.0;10.0;1.0;50.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.021927611791778285
572;90.0;0.0;52.51156;13.42871;0.0;1.0;1.0;1.0;1.0;1.0;1.0;131;96.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;49.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.02135176846883042
909;90.0;1.0;52.49249;13.36411;1.0;2.0;1.0;0.0;1.0;1.0;9.0;12;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;70.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.046680229549323084
1433;;0.0;52.52029;13.45089;0.0;3.0;1.0;1.0;1.0;2.0;1.0;4;92.0;10.0;10.0;8.0;10.0;10.0;10.0;0.0;100.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.044692039903665944
1083;100.0;0.0;52.54202;13.3692;0.0;2.0;1.5;1.0;1.0;2.0;1.0;13;93.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;126.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.049928461404508545
475;;0.0;52.50356;13.436020000000005;0.0;2.0;1.0;1.0;1.0;1.0;4.0;3;90.0;9.0;9.0;10.0;10.0;10.0;9.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.02929079431853951
2783;100.0;0.0;52.51999;13.52559;0.0;4.0;1.0;1.0;4.0;2.0;3.0;19;80.0;9.0;9.0;10.0;9.0;6.0;8.0;0.0;40.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0.11859715752008168
1112;100.0;0.0;52.53146999999999;13.63239;0.0;6.0;1.0;2.0;5.0;2.0;1.0;18;94.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;80.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.22599889235547235
2437;83.0;0.0;52.4197;13.55315;0.0;2.0;1.0;1.0;2.0;1.0;1.0;4;93.0;10.0;9.0;10.0;10.0;9.0;10.0;0.0;30.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.1713824614163145
1015;;0.0;52.50157;13.426420000000002;0.0;2.0;1.0;1.0;1.0;1.0;1.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;42.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.020742053798911416
689;;0.0;52.52609;13.40087;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;79.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.0174681689991703
2824;100.0;0.0;52.55091;13.42089;0.0;2.0;1.0;0.0;1.0;1.0;2.0;64;99.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;65.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.04316685672181646
1403;;0.0;52.49506999999999;13.4287;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.025933874108065556
